RouterName,SamplerAddress,IfIndex,IfName
CORE-A,213.151.32.60,1091,xe-0/0/1.48
CORE-A,213.151.32.60,1092,xe-0/0/2.48
CORE-A,213.151.32.60,1093,xe-0/0/3.48
CORE-A,213.151.32.60,1094,xe-0/2/0.48
CORE-A,213.151.32.60,1095,xe-0/2/1.48
CORE-A,213.151.32.60,1096,xe-0/2/2.48
CORE-A,213.151.32.60,1097,xe-0/2/3.48
CORE-A,213.151.32.60,1098,xe-0/0/5.100
CORE-A,213.151.32.60,1099,xe-0/0/5.101
CORE-A,213.151.32.60,1100,xe-0/0/5.102
CORE-A,213.151.32.60,1101,xe-0/0/5.103
CORE-A,213.151.32.60,1102,xe-0/0/5.105
CORE-A,213.151.32.60,1103,xe-0/0/5.107
CORE-A,213.151.32.60,1104,xe-0/0/5.109
CORE-A,213.151.32.60,1105,xe-0/0/5.710
CORE-A,213.151.32.60,1106,xe-0/0/5.711
CORE-A,213.151.32.60,1107,xe-0/0/5.712
CORE-A,213.151.32.60,1108,xe-0/0/5.713
CORE-A,213.151.32.60,1109,xe-0/0/5.714
CORE-A,213.151.32.60,1110,xe-0/0/5.889
CORE-A,213.151.32.60,1111,xe-0/0/5.1007
CORE-A,213.151.32.60,1112,xe-0/0/5.1012
CORE-A,213.151.32.60,1113,xe-0/0/5.1020
CORE-A,213.151.32.60,1114,xe-0/0/5.1021
CORE-A,213.151.32.60,1115,xe-0/0/5.1025
CORE-A,213.151.32.60,1116,xe-0/0/5.1027
CORE-A,213.151.32.60,1117,xe-0/0/5.1028
CORE-A,213.151.32.60,1118,xe-0/0/5.1033
CORE-A,213.151.32.60,1120,xe-0/0/5.1037
CORE-A,213.151.32.60,1121,xe-0/0/5.2007
CORE-A,213.151.32.60,1122,xe-0/0/5.2010
CORE-A,213.151.32.60,1123,xe-0/0/5.2030
CORE-A,213.151.32.60,1124,xe-0/0/5.3010
CORE-A,213.151.32.60,1125,xe-0/0/5.3030
CORE-A,213.151.32.60,1127,xe-0/2/5.6
CORE-A,213.151.32.60,1128,xe-0/2/5.8
CORE-A,213.151.32.60,1129,xe-0/2/5.10
CORE-A,213.151.32.60,1130,xe-0/2/5.15
CORE-A,213.151.32.60,1131,xe-0/2/5.16
CORE-A,213.151.32.60,1132,xe-0/2/5.17
CORE-A,213.151.32.60,1133,xe-0/2/5.21
CORE-A,213.151.32.60,1134,xe-0/2/5.28
CORE-A,213.151.32.60,1135,xe-0/0/5.130
CORE-A,213.151.32.60,1136,xe-0/2/5.41
CORE-A,213.151.32.60,1137,xe-0/2/5.42
CORE-A,213.151.32.60,1138,xe-0/2/5.48
CORE-A,213.151.32.60,1139,xe-0/2/5.49
CORE-A,213.151.32.60,1140,xe-0/2/5.50
CORE-A,213.151.32.60,1141,xe-0/2/5.52
CORE-A,213.151.32.60,1142,xe-0/2/5.55
CORE-A,213.151.32.60,1143,xe-0/2/5.57
CORE-A,213.151.32.60,1144,xe-0/0/8.41
CORE-A,213.151.32.60,1145,xe-0/0/8.42
CORE-A,213.151.32.60,1146,xe-0/2/5.77
CORE-A,213.151.32.60,1147,xe-0/2/5.78
CORE-A,213.151.32.60,1148,xe-0/2/5.81
CORE-A,213.151.32.60,1149,xe-0/2/5.84
CORE-A,213.151.32.60,1150,xe-0/2/5.96
CORE-A,213.151.32.60,1151,xe-0/2/5.100
CORE-A,213.151.32.60,1152,xe-0/2/5.101
CORE-A,213.151.32.60,1153,xe-0/2/5.102
CORE-A,213.151.32.60,1154,xe-0/2/5.103
CORE-A,213.151.32.60,1155,xe-0/2/5.105
CORE-A,213.151.32.60,1156,xe-0/2/5.107
CORE-A,213.151.32.60,1157,xe-0/2/5.109
CORE-A,213.151.32.60,1158,xe-0/2/5.710
CORE-A,213.151.32.60,1159,xe-0/2/5.711
CORE-A,213.151.32.60,1160,xe-0/2/5.712
CORE-A,213.151.32.60,1161,xe-0/2/5.713
CORE-A,213.151.32.60,1162,xe-0/2/5.714
CORE-A,213.151.32.60,1163,xe-0/2/5.889
CORE-A,213.151.32.60,1164,xe-0/2/5.1007
CORE-A,213.151.32.60,1165,xe-0/2/5.1012
CORE-A,213.151.32.60,1166,xe-0/2/5.1020
CORE-A,213.151.32.60,1167,xe-0/2/5.1021
CORE-A,213.151.32.60,1168,xe-0/2/5.1025
CORE-A,213.151.32.60,1169,xe-0/2/5.1027
CORE-A,213.151.32.60,1170,xe-0/2/5.1028
CORE-A,213.151.32.60,1171,xe-0/2/5.1033
CORE-A,213.151.32.60,1173,xe-0/2/5.1037
CORE-A,213.151.32.60,1174,xe-0/2/5.2007
CORE-A,213.151.32.60,1175,xe-0/2/5.2010
CORE-A,213.151.32.60,1176,xe-0/2/5.2030
CORE-A,213.151.32.60,1177,xe-0/2/5.3010
CORE-A,213.151.32.60,1178,xe-0/2/5.3030
CORE-A,213.151.32.60,1180,ae0.1080
CORE-A,213.151.32.60,1181,xe-0/0/0.1080
CORE-A,213.151.32.60,1182,xe-0/0/1.1080
CORE-A,213.151.32.60,1183,xe-0/0/2.1080
CORE-A,213.151.32.60,1184,xe-0/0/3.1080
CORE-A,213.151.32.60,1185,xe-0/0/5.1080
CORE-A,213.151.32.60,1186,xe-0/2/0.1080
CORE-A,213.151.32.60,1187,xe-0/2/1.1080
CORE-A,213.151.32.60,1188,xe-0/2/2.1080
CORE-A,213.151.32.60,1189,xe-0/2/3.1080
CORE-A,213.151.32.60,1190,xe-0/2/5.1080
CORE-A,213.151.32.60,1202,ae0.59
CORE-A,213.151.32.60,1203,ae0.60
CORE-A,213.151.32.60,1204,xe-0/0/0.59
CORE-A,213.151.32.60,1205,xe-0/0/0.60
CORE-A,213.151.32.60,1206,xe-0/0/1.59
CORE-A,213.151.32.60,1207,xe-0/0/1.60
CORE-A,213.151.32.60,1208,xe-0/0/2.59
CORE-A,213.151.32.60,1209,xe-0/0/2.60
CORE-A,213.151.32.60,1210,xe-0/0/3.59
CORE-A,213.151.32.60,1211,xe-0/0/3.60
CORE-A,213.151.32.60,1212,xe-0/0/5.59
CORE-A,213.151.32.60,1213,xe-0/0/5.60
CORE-A,213.151.32.60,1214,xe-0/2/0.59
CORE-A,213.151.32.60,1215,xe-0/2/0.60
CORE-A,213.151.32.60,1216,xe-0/2/1.59
CORE-A,213.151.32.60,1217,xe-0/2/1.60
CORE-A,213.151.32.60,1218,xe-0/2/2.59
CORE-A,213.151.32.60,1219,xe-0/2/2.60
CORE-A,213.151.32.60,1220,xe-0/2/3.59
CORE-A,213.151.32.60,1221,xe-0/2/3.60
CORE-A,213.151.32.60,1222,xe-0/2/5.59
CORE-A,213.151.32.60,1223,xe-0/2/5.60
CORE-A,213.151.32.60,1224,ae0.63
CORE-A,213.151.32.60,1225,ae0.65
CORE-A,213.151.32.60,1226,xe-0/0/0.63
CORE-A,213.151.32.60,1227,xe-0/0/0.65
CORE-A,213.151.32.60,1228,xe-0/0/1.63
CORE-A,213.151.32.60,1229,xe-0/0/1.65
CORE-A,213.151.32.60,1230,xe-0/0/2.63
CORE-A,213.151.32.60,1231,xe-0/0/2.65
CORE-A,213.151.32.60,1232,xe-0/0/3.63
CORE-A,213.151.32.60,1233,xe-0/0/3.65
CORE-A,213.151.32.60,1234,xe-0/0/5.63
CORE-A,213.151.32.60,1235,xe-0/0/5.65
CORE-A,213.151.32.60,1236,xe-0/2/0.63
CORE-A,213.151.32.60,1237,xe-0/2/0.65
CORE-A,213.151.32.60,1238,xe-0/2/1.63
CORE-A,213.151.32.60,1239,xe-0/2/1.65
CORE-A,213.151.32.60,1240,xe-0/2/2.63
CORE-A,213.151.32.60,1241,xe-0/2/2.65
CORE-A,213.151.32.60,1242,xe-0/2/3.63
CORE-A,213.151.32.60,1243,xe-0/2/3.65
CORE-A,213.151.32.60,1244,xe-0/2/5.63
CORE-A,213.151.32.60,1245,xe-0/2/5.65
CORE-A,213.151.32.60,1246,xe-0/0/8.48
CORE-A,213.151.32.60,1247,xe-0/0/8.49
CORE-A,213.151.32.60,1248,xe-0/0/8.50
CORE-A,213.151.32.60,1249,xe-0/0/8.52
CORE-A,213.151.32.60,1250,xe-0/0/8.55
CORE-A,213.151.32.60,1251,xe-0/0/8.57
CORE-A,213.151.32.60,1252,xe-0/0/8.59
CORE-A,213.151.32.60,1253,xe-0/0/8.60
CORE-A,213.151.32.60,1254,xe-0/0/8.63
CORE-A,213.151.32.60,1255,xe-0/0/8.65
CORE-A,213.151.32.60,1256,xe-0/0/8.67
CORE-A,213.151.32.60,1257,xe-0/0/8.77
CORE-A,213.151.32.60,1258,xe-0/0/8.78
CORE-A,213.151.32.60,1259,xe-0/0/8.79
CORE-A,213.151.32.60,1260,xe-0/0/8.81
CORE-A,213.151.32.60,1261,xe-0/0/8.84
CORE-A,213.151.32.60,1262,xe-0/0/8.85
CORE-A,213.151.32.60,1263,xe-0/0/8.96
CORE-A,213.151.32.60,1264,xe-0/0/8.100
CORE-A,213.151.32.60,1265,xe-0/0/8.101
CORE-A,213.151.32.60,1266,xe-0/0/8.102
CORE-A,213.151.32.60,1267,xe-0/0/8.103
CORE-A,213.151.32.60,1268,ae0.67
CORE-A,213.151.32.60,1269,xe-0/0/8.105
CORE-A,213.151.32.60,1270,xe-0/0/0.67
CORE-A,213.151.32.60,1271,xe-0/0/8.107
CORE-A,213.151.32.60,1272,xe-0/0/1.67
CORE-A,213.151.32.60,1273,xe-0/0/8.109
CORE-A,213.151.32.60,1274,xe-0/0/2.67
CORE-A,213.151.32.60,1275,xe-0/0/8.112
CORE-A,213.151.32.60,1276,xe-0/0/3.67
CORE-A,213.151.32.60,1277,xe-0/0/8.123
CORE-A,213.151.32.60,1278,xe-0/0/5.67
CORE-A,213.151.32.60,1279,xe-0/0/8.710
CORE-A,213.151.32.60,1280,xe-0/2/0.67
CORE-A,213.151.32.60,1281,xe-0/0/8.711
CORE-A,213.151.32.60,1282,xe-0/2/1.67
CORE-A,213.151.32.60,1283,xe-0/0/8.712
CORE-A,213.151.32.60,1284,xe-0/2/2.67
CORE-A,213.151.32.60,1285,xe-0/0/8.713
CORE-A,213.151.32.60,1286,xe-0/2/3.67
CORE-A,213.151.32.60,1287,xe-0/0/8.714
CORE-A,213.151.32.60,1288,xe-0/2/5.67
CORE-A,213.151.32.60,1289,xe-0/0/8.889
CORE-A,213.151.32.60,1290,ae0.85
CORE-A,213.151.32.60,1291,xe-0/0/0.85
CORE-A,213.151.32.60,1292,xe-0/0/1.85
CORE-A,213.151.32.60,1293,xe-0/0/2.85
CORE-A,213.151.32.60,1294,xe-0/0/3.85
CORE-A,213.151.32.60,1295,xe-0/0/5.85
CORE-A,213.151.32.60,1296,xe-0/2/0.85
CORE-A,213.151.32.60,1297,xe-0/2/1.85
CORE-A,213.151.32.60,1298,xe-0/2/2.85
CORE-A,213.151.32.60,1299,xe-0/2/3.85
CORE-A,213.151.32.60,1300,xe-0/2/5.85
CORE-A,213.151.32.60,1301,ae0.2008
CORE-A,213.151.32.60,1302,xe-0/0/0.2008
CORE-A,213.151.32.60,1303,xe-0/0/1.2008
CORE-A,213.151.32.60,1304,xe-0/0/2.2008
CORE-A,213.151.32.60,1305,xe-0/0/3.2008
CORE-A,213.151.32.60,1306,xe-0/0/5.2008
CORE-A,213.151.32.60,1307,xe-0/2/0.2008
CORE-A,213.151.32.60,1308,xe-0/2/1.2008
CORE-A,213.151.32.60,1309,xe-0/2/2.2008
CORE-A,213.151.32.60,1310,xe-0/2/3.2008
CORE-A,213.151.32.60,1311,xe-0/2/5.2008
CORE-A,213.151.32.60,1312,ae0.112
CORE-A,213.151.32.60,1313,xe-0/0/0.112
CORE-A,213.151.32.60,1314,xe-0/0/1.112
CORE-A,213.151.32.60,1315,xe-0/0/2.112
CORE-A,213.151.32.60,1316,xe-0/0/3.112
CORE-A,213.151.32.60,1317,xe-0/0/5.112
CORE-A,213.151.32.60,1318,xe-0/2/0.112
CORE-A,213.151.32.60,1319,xe-0/2/1.112
CORE-A,213.151.32.60,1320,xe-0/2/2.112
CORE-A,213.151.32.60,1321,xe-0/2/3.112
CORE-A,213.151.32.60,1322,xe-0/2/5.112
CORE-A,213.151.32.60,1323,ae0.123
CORE-A,213.151.32.60,1324,xe-0/0/0.123
CORE-A,213.151.32.60,1325,xe-0/0/1.123
CORE-A,213.151.32.60,1326,xe-0/0/2.123
CORE-A,213.151.32.60,1327,xe-0/0/3.123
CORE-A,213.151.32.60,1328,xe-0/0/5.123
CORE-A,213.151.32.60,1329,xe-0/2/0.123
CORE-A,213.151.32.60,1330,xe-0/2/1.123
CORE-A,213.151.32.60,1331,xe-0/2/2.123
CORE-A,213.151.32.60,1332,xe-0/2/3.123
CORE-A,213.151.32.60,1333,xe-0/2/5.123
CORE-A,213.151.32.60,1334,xe-0/0/6.6
CORE-A,213.151.32.60,1335,xe-0/0/6.8
CORE-A,213.151.32.60,1336,xe-0/0/6.10
CORE-A,213.151.32.60,1337,xe-0/0/6.15
CORE-A,213.151.32.60,1338,xe-0/0/6.16
CORE-A,213.151.32.60,1339,xe-0/0/6.17
CORE-A,213.151.32.60,1340,xe-0/0/6.21
CORE-A,213.151.32.60,1341,xe-0/0/6.28
CORE-A,213.151.32.60,1342,xe-0/0/6.128
CORE-A,213.151.32.60,1343,xe-0/0/6.41
CORE-A,213.151.32.60,1344,xe-0/0/6.42
CORE-A,213.151.32.60,1345,xe-0/0/6.48
CORE-A,213.151.32.60,1346,xe-0/0/6.49
CORE-A,213.151.32.60,1347,xe-0/0/6.50
CORE-A,213.151.32.60,1348,xe-0/0/6.52
CORE-A,213.151.32.60,1349,xe-0/0/6.55
CORE-A,213.151.32.60,1350,xe-0/0/6.57
CORE-A,213.151.32.60,1351,xe-0/0/6.59
CORE-A,213.151.32.60,1352,xe-0/0/6.60
CORE-A,213.151.32.60,1353,xe-0/0/6.63
CORE-A,213.151.32.60,1354,xe-0/0/6.65
CORE-A,213.151.32.60,1355,xe-0/0/6.67
CORE-A,213.151.32.60,1356,xe-0/0/6.77
CORE-A,213.151.32.60,1357,xe-0/0/6.78
CORE-A,213.151.32.60,1358,xe-0/0/6.81
CORE-A,213.151.32.60,1359,xe-0/0/6.84
CORE-A,213.151.32.60,1360,xe-0/0/6.85
CORE-A,213.151.32.60,1361,xe-0/0/6.96
CORE-A,213.151.32.60,1362,xe-0/0/6.100
CORE-A,213.151.32.60,1363,xe-0/0/6.101
CORE-A,213.151.32.60,1364,xe-0/0/6.102
CORE-A,213.151.32.60,1365,xe-0/0/6.103
CORE-A,213.151.32.60,1366,xe-0/0/6.105
CORE-A,213.151.32.60,1367,xe-0/0/6.107
CORE-A,213.151.32.60,1368,xe-0/0/6.109
CORE-A,213.151.32.60,1369,xe-0/0/6.112
CORE-A,213.151.32.60,1370,xe-0/0/6.123
CORE-A,213.151.32.60,1371,xe-0/0/6.710
CORE-A,213.151.32.60,1372,xe-0/0/6.711
CORE-A,213.151.32.60,1373,xe-0/0/6.712
CORE-A,213.151.32.60,1374,xe-0/0/6.713
CORE-A,213.151.32.60,1375,xe-0/0/6.714
CORE-A,213.151.32.60,1376,xe-0/0/6.889
CORE-A,213.151.32.60,1377,xe-0/0/6.1007
CORE-A,213.151.32.60,1378,xe-0/0/6.1012
CORE-A,213.151.32.60,1380,xe-0/0/6.1020
CORE-A,213.151.32.60,1381,xe-0/0/6.1021
CORE-A,213.151.32.60,1382,xe-0/0/6.1025
CORE-A,213.151.32.60,1383,xe-0/0/6.1027
CORE-A,213.151.32.60,1384,xe-0/0/6.1028
CORE-A,213.151.32.60,1385,xe-0/0/6.1033
CORE-A,213.151.32.60,1387,xe-0/0/6.1037
CORE-A,213.151.32.60,1388,xe-0/0/6.1080
CORE-A,213.151.32.60,1389,xe-0/0/6.2007
CORE-A,213.151.32.60,1390,xe-0/0/6.2008
CORE-A,213.151.32.60,1391,xe-0/0/6.2010
CORE-A,213.151.32.60,1392,xe-0/0/6.2030
CORE-A,213.151.32.60,1393,xe-0/0/6.3010
CORE-A,213.151.32.60,1394,xe-0/0/6.3030
CORE-A,213.151.32.60,1396,xe-0/2/6.6
CORE-A,213.151.32.60,1397,xe-0/2/6.8
CORE-A,213.151.32.60,1398,xe-0/2/6.10
CORE-A,213.151.32.60,1399,xe-0/2/6.15
CORE-A,213.151.32.60,1400,xe-0/2/6.16
CORE-A,213.151.32.60,1401,xe-0/2/6.17
CORE-A,213.151.32.60,1402,xe-0/2/6.21
CORE-A,213.151.32.60,1403,xe-0/2/6.28
CORE-A,213.151.32.60,1404,xe-0/0/6.130
CORE-A,213.151.32.60,1405,xe-0/2/6.41
CORE-A,213.151.32.60,1406,xe-0/2/6.42
CORE-A,213.151.32.60,1407,xe-0/2/6.48
CORE-A,213.151.32.60,1408,xe-0/2/6.49
CORE-A,213.151.32.60,1409,xe-0/2/6.50
CORE-A,213.151.32.60,1410,xe-0/2/6.52
CORE-A,213.151.32.60,1411,xe-0/2/6.55
CORE-A,213.151.32.60,1412,xe-0/2/6.57
CORE-A,213.151.32.60,1413,xe-0/2/6.59
CORE-A,213.151.32.60,1414,xe-0/2/6.60
CORE-A,213.151.32.60,1415,xe-0/2/6.63
CORE-A,213.151.32.60,1416,xe-0/2/6.65
CORE-A,213.151.32.60,1417,xe-0/2/6.67
CORE-A,213.151.32.60,1418,xe-0/2/6.77
CORE-A,213.151.32.60,1419,xe-0/2/6.78
CORE-A,213.151.32.60,1420,xe-0/2/6.81
CORE-A,213.151.32.60,1421,xe-0/2/6.84
CORE-A,213.151.32.60,1422,xe-0/2/6.85
CORE-A,213.151.32.60,1423,xe-0/2/6.96
CORE-A,213.151.32.60,1424,xe-0/2/6.100
CORE-A,213.151.32.60,1425,xe-0/2/6.101
CORE-A,213.151.32.60,1426,xe-0/2/6.102
CORE-A,213.151.32.60,1427,xe-0/2/6.103
CORE-A,213.151.32.60,1428,xe-0/2/6.105
CORE-A,213.151.32.60,1429,xe-0/2/6.107
CORE-A,213.151.32.60,1430,xe-0/2/6.109
CORE-A,213.151.32.60,1431,xe-0/2/6.112
CORE-A,213.151.32.60,1432,xe-0/2/6.123
CORE-A,213.151.32.60,1433,xe-0/2/6.710
CORE-A,213.151.32.60,1434,xe-0/2/6.711
CORE-A,213.151.32.60,1435,xe-0/2/6.712
CORE-A,213.151.32.60,1436,xe-0/2/6.713
CORE-A,213.151.32.60,1437,xe-0/2/6.714
CORE-A,213.151.32.60,1438,xe-0/2/6.889
CORE-A,213.151.32.60,1439,xe-0/2/6.1007
CORE-A,213.151.32.60,1440,xe-0/2/6.1012
CORE-A,213.151.32.60,1442,xe-0/2/6.1020
CORE-A,213.151.32.60,1443,xe-0/2/6.1021
CORE-A,213.151.32.60,1444,xe-0/2/6.1025
CORE-A,213.151.32.60,1445,xe-0/2/6.1027
CORE-A,213.151.32.60,1446,xe-0/2/6.1028
CORE-A,213.151.32.60,1447,xe-0/2/6.1033
CORE-A,213.151.32.60,1449,xe-0/2/6.1037
CORE-A,213.151.32.60,1450,xe-0/2/6.1080
CORE-A,213.151.32.60,1451,xe-0/2/6.2007
CORE-A,213.151.32.60,1452,xe-0/2/6.2008
CORE-A,213.151.32.60,1453,xe-0/2/6.2010
CORE-A,213.151.32.60,1454,xe-0/2/6.2030
CORE-A,213.151.32.60,1455,xe-0/2/6.3010
CORE-A,213.151.32.60,1456,xe-0/2/6.3030
CORE-A,213.151.32.60,1458,xe-0/0/8.1007
